shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,event,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shotType,team,teamCode,coords
1653,38,75,35,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[75&35]
1654,12,-78,-4,MISS,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[-78&-4]
1655,26,73,-20,GOAL,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[73&-20]
1656,28.65309756,64,-14,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[64&-14]
1657,14.86606875,-78,10,SHOT,L,2021,L,Marcus Johansson,SNAP,AWAY,SEA,[-78&10]
1658,24,93,-24,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[93&-24]
1659,26,-76,23,MISS,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-76&23]
1660,30,67,-21,SHOT,L,2021,L,Marcus Johansson,SNAP,AWAY,SEA,[67&-21]
1661,41,50,12,SHOT,L,2021,L,Marcus Johansson,SNAP,AWAY,SEA,[50&12]
1662,54,36,8,SHOT,L,2021,L,Marcus Johansson,SLAP,AWAY,SEA,[36&8]
1663,9.486832981,80,-3,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[80&-3]
1664,58,-41,32,SHOT,L,2021,L,Marcus Johansson,SLAP,AWAY,SEA,[-41&32]
1665,35,58,16,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[58&16]
1666,26,69,-17,SHOT,L,2021,L,Marcus Johansson,BACK,HOME,SEA,[69&-17]
1667,43,-49,15,MISS,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-49&15]
1668,47,42,0,SHOT,L,2021,L,Marcus Johansson,SLAP,HOME,SEA,[42&0]
1669,39,-51,-9,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-51&-9]
1670,8,81,0,SHOT,L,2021,L,Marcus Johansson,TIP,HOME,SEA,[81&0]
1671,13,77,5,MISS,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[77&5]
1672,4.123105626,88,-4,SHOT,L,2021,L,Marcus Johansson,WRAP,HOME,SEA,[88&-4]
1673,22,-67,-4,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-67&-4]
1674,41.43669871,-50,14,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-50&14]
1675,37.73592453,69,-32,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[69&-32]
1676,31.01612484,-58,-1,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[-58&-1]
1677,15,82,-13,MISS,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[82&-13]
1678,6.708203933,-83,-3,SHOT,L,2021,L,Marcus Johansson,TIP,HOME,SEA,[-83&-3]
1679,9,80,0,GOAL,L,2021,L,Marcus Johansson,TIP,AWAY,SEA,[80&0]
1680,10,79,-3,MISS,L,2021,L,Marcus Johansson,DEFL,AWAY,SEA,[79&-3]
1681,11,82,-8,SHOT,L,2021,L,Marcus Johansson,TIP,AWAY,SEA,[82&-8]
1682,35,-54,-1,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-54&-1]
1683,42,-56,26,MISS,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-56&26]
1684,8.246211251,-87,-8,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[-87&-8]
1685,17,-72,0,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-72&0]
1686,9.486832981,-80,-3,GOAL,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-80&-3]
1687,36,-61,-22,MISS,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-61&-22]
1688,44,51,22,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[51&22]
1689,10,79,0,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[79&0]
1690,24,-67,-9,GOAL,L,2021,L,Marcus Johansson,SNAP,HOME,SEA,[-67&-9]
1691,38,52,8,MISS,L,2021,L,Marcus Johansson,SLAP,HOME,SEA,[52&8]
1692,34,61,-19,MISS,L,2021,L,Marcus Johansson,SLAP,HOME,SEA,[61&-19]
1693,21,76,-16,MISS,L,2021,L,Marcus Johansson,SNAP,HOME,SEA,[76&-16]
1694,56,-36,19,MISS,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-36&19]
1695,22,67,2,SHOT,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[67&2]
1696,12,-77,0,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[-77&0]
1697,41,54,-22,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[54&-22]
1698,49,-43,-18,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-43&-18]
1699,36,58,19,SHOT,L,2021,L,Marcus Johansson,SNAP,AWAY,SEA,[58&19]
1700,68,-26,-24,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-26&-24]
1701,13,77,6,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[77&6]
1702,38,51,2,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[51&2]
1703,9.486832981,-80,-3,MISS,L,2021,L,Marcus Johansson,DEFL,AWAY,SEA,[-80&-3]
1704,14,-75,1,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-75&1]
1705,54,-41,25,MISS,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-41&25]
1706,11,78,1,SHOT,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[78&1]
1707,26,69,-16,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[69&-16]
1708,21,69,7,GOAL,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[69&7]
1709,16,-73,0,MISS,L,2021,L,Marcus Johansson,DEFL,AWAY,SEA,[-73&0]
1710,13,-83,-12,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-83&-12]
1711,7.071067812,82,-1,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[82&-1]
1712,32,69,-25,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[69&-25]
1713,8.246211251,81,-2,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[81&-2]
1714,32,-57,1,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-57&1]
1715,8.062257748,-82,-4,MISS,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[-82&-4]
1716,15,-76,7,MISS,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-76&7]
1717,38,-59,-24,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[-59&-24]
1718,47,44,13,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[44&13]
1719,50.96076923,-40,-14,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-40&-14]
1720,23.85372088,76,20,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[76&20]
1721,18.02775638,72,-6,SHOT,L,2021,L,Marcus Johansson,TIP,AWAY,SEA,[72&-6]
1722,21.21320344,-74,-15,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-74&-15]
1723,9.055385138,80,-1,MISS,L,2021,L,Marcus Johansson,DEFL,HOME,SEA,[80&-1]
1724,44,45,1,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[45&1]
1725,28,67,17,SHOT,L,2021,L,Marcus Johansson,SLAP,AWAY,SEA,[67&17]
1726,24,70,14,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[70&14]
1727,19,71,-7,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[71&-7]
1728,8.544003745,86,-8,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[86&-8]
1729,28,66,16,MISS,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[66&16]
1730,14,-75,1,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-75&1]
1731,8.062257748,-81,1,SHOT,L,2021,L,Marcus Johansson,BACK,AWAY,SEA,[-81&1]
1732,5.385164807,-84,-2,SHOT,L,2021,L,Marcus Johansson,WRIST,AWAY,SEA,[-84&-2]
1733,21,69,-6,SHOT,L,2021,L,Marcus Johansson,WRIST,HOME,SEA,[69&-6]
1734,71,28,37,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[28&37]
1735,32,65,-21,SHOT,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[65&-21]
1736,57,43,34,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[43&34]
1737,23,80,21,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[80&21]
1738,55,36,-13,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[36&-13]
1739,44,-52,-23,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-52&-23]
1740,56,33,2,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[33&2]
1741,62,-27,1,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-27&1]
1742,72,-24,-32,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-24&-32]
1743,49,-47,-25,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-47&-25]
1744,54,38,19,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[38&19]
1745,66.61080993,-35,-39,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-35&-39]
1746,56.60388679,41,30,MISS,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[41&30]
1747,59.53990259,37,29,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[37&29]
1748,56.93856338,40,29,SHOT,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[40&29]
1749,50.80354318,39,-9,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[39&-9]
1750,61.03277808,-39,35,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-39&35]
1751,4.123105626,-88,-4,SHOT,D,2021,L,Mark Giordano,WRAP,HOME,SEA,[-88&-4]
1752,63,-32,-26,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-32&-26]
1753,36,58,18,GOAL,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[58&18]
1754,62,29,17,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[29&17]
1755,58,38,28,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[38&28]
1756,61,31,20,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[31&20]
1757,55,34,-7,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&-7]
1758,59,-37,-28,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-37&-28]
1759,54,36,-8,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[36&-8]
1760,56,33,4,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&4]
1761,59,-30,1,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-30&1]
1762,58,-31,-7,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-31&-7]
1763,37,-70,32,GOAL,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-70&32]
1764,49,-47,26,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-47&26]
1765,56,-37,21,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-37&21]
1766,60,35,25,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[35&25]
1767,53,41,22,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[41&22]
1768,32,-71,-27,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-71&-27]
1769,64,33,31,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&31]
1770,57,32,2,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[32&2]
1771,12,77,2,SHOT,D,2021,L,Mark Giordano,TIP,HOME,SEA,[77&2]
1772,47,-46,19,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-46&19]
1773,62,28,12,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[28&12]
1774,52,-39,-14,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-39&-14]
1775,50,-39,-2,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-39&-2]
1776,59,-40,-33,GOAL,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-40&-33]
1777,39,-50,3,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-50&3]
1778,23,66,-2,MISS,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[66&-2]
1779,44,47,12,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[47&12]
1780,65,33,-32,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[33&-32]
1781,64,-34,-33,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-34&-33]
1782,63,30,22,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[30&22]
1783,45,50,22,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[50&22]
1784,45,70,41,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[70&41]
1785,56,33,1,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&1]
1786,64,36,35,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[36&35]
1787,58,-37,-26,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-37&-26]
1788,58,-35,-20,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-35&-20]
1789,57,40,30,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[40&30]
1790,55,38,20,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[38&20]
1791,56,34,8,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[34&8]
1792,57,33,-11,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&-11]
1793,8,97,0,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[97&0]
1794,58,-36,-24,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-36&-24]
1795,60,34,-25,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&-25]
1796,58,31,0,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[31&0]
1797,64,33,30,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&30]
1798,53,-38,-16,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-38&-16]
1799,58,-37,-25,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-37&-25]
1800,59,35,23,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[35&23]
1801,59,30,-3,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[30&-3]
1802,51,39,10,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[39&10]
1803,42,52,19,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[52&19]
1804,55,34,4,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[34&4]
1805,61,33,24,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&24]
1806,61,-32,-23,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-32&-23]
1807,45,-48,-18,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-48&-18]
1808,39,57,-22,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[57&-22]
1809,33,56,-5,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[56&-5]
1810,39,-53,16,SHOT,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[-53&16]
1811,54,-38,-19,SHOT,D,2021,L,Mark Giordano,SNAP,HOME,SEA,[-38&-19]
1812,48,59,38,SHOT,D,2021,L,Mark Giordano,SNAP,HOME,SEA,[59&38]
1813,49,-46,-24,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-46&-24]
1814,48,45,20,GOAL,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[45&20]
1815,62,34,29,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&29]
1816,63,32,26,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[32&26]
1817,53,36,0,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[36&0]
1818,34,-55,1,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-55&1]
1819,56,33,1,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&1]
1820,57,-37,-23,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-37&-23]
1821,53,-46,-31,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-46&-31]
1822,61,36,30,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[36&30]
1823,56,-34,-12,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-34&-12]
1824,58,38,28,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[38&28]
1825,56,39,25,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[39&25]
1826,33,86,33,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[86&33]
1827,51,-47,-29,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-47&-29]
1828,21,83,20,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[83&20]
1829,51,-44,25,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-44&25]
1830,55,34,4,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&4]
1831,83,15,37,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[15&37]
1832,63,-35,-32,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-35&-32]
1833,28,61,5,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[61&5]
1834,59,35,24,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[35&24]
1835,62,-36,-32,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-36&-32]
1836,63,34,30,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&30]
1837,17,74,7,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[74&7]
1838,41,51,15,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[51&15]
1839,53,-39,-18,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-39&-18]
1840,10,79,1,MISS,D,2021,L,Mark Giordano,DEFL,HOME,SEA,[79&1]
1841,62,35,31,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[35&31]
1842,15,74,0,SHOT,D,2021,L,Mark Giordano,DEFL,HOME,SEA,[74&0]
1843,57,34,13,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[34&13]
1844,57,34,15,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[34&15]
1845,64,34,33,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[34&33]
1846,61,-33,-23,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-33&-23]
1847,55,-34,-3,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-34&-3]
1848,52,47,31,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[47&31]
1849,42,47,-2,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[47&-2]
1850,56,-35,-16,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-35&-16]
1851,55,-34,-3,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-34&-3]
1852,57,-36,-21,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-36&-21]
1853,63,33,29,MISS,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[33&29]
1854,37,54,11,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[54&11]
1855,62,34,28,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[34&28]
1856,54,-35,-6,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-35&-6]
1857,38,-55,-17,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-55&-17]
1858,60,33,22,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[33&22]
1859,63,35,32,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[35&32]
1860,64,27,14,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[27&14]
1861,62,-34,-29,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-34&-29]
1862,49,-40,-6,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-40&-6]
1863,48,-41,-5,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-41&-5]
1864,43,57,28,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[57&28]
1865,54,-37,-16,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-37&-16]
1866,60,-34,-23,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[-34&-23]
1867,64,31,27,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[31&27]
1868,65,31,29,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[31&29]
1869,86,7,26,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[7&26]
1870,36,59,19,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[59&19]
1871,53,36,5,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[36&5]
1872,61,34,27,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[34&27]
1873,58,-32,12,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-32&12]
1874,58,34,18,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[34&18]
1875,64,32,29,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[32&29]
1876,61,37,32,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[37&32]
1877,54,37,15,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[37&15]
1878,34,64,-23,MISS,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[64&-23]
1879,64,-32,-29,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-32&-29]
1880,57,-34,-14,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-34&-14]
1881,63,-34,-31,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-34&-31]
1882,58,-31,-5,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-31&-5]
1883,11,78,3,GOAL,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[78&3]
1884,31,-58,3,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-58&3]
1885,42,60,-31,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[60&-31]
1886,52,50,-35,SHOT,D,2021,L,Mark Giordano,SLAP,HOME,SEA,[50&-35]
1887,19,-96,18,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-96&18]
1888,54,37,-14,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[37&-14]
1889,27,65,13,GOAL,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[65&13]
1890,65,29,-24,MISS,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[29&-24]
1891,52,-38,11,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-38&11]
1892,59,-32,-14,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[-32&-14]
1893,49.09175083,-48,-27,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-48&-27]
1894,51.2445119,-40,-15,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-40&-15]
1895,60.03332408,-37,-30,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-37&-30]
1896,51.4781507,-38,-7,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-38&-7]
1897,67.42403132,-34,-39,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-34&-39]
1898,12,78,4,SHOT,D,2021,L,Mark Giordano,WRIST,HOME,SEA,[78&4]
1899,60,35,26,MISS,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[35&26]
1900,57,34,-15,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[34&-15]
1901,59,32,16,SHOT,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[32&16]
1902,54,35,1,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[35&1]
1903,42,76,40,MISS,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[76&40]
1904,57,32,-5,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[32&-5]
1905,57,-43,-33,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-43&-33]
1906,58,41,33,SHOT,D,2021,L,Mark Giordano,SNAP,AWAY,SEA,[41&33]
1907,51,51,35,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[51&35]
1908,66,31,31,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[31&31]
1909,41,-53,-20,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-53&-20]
1910,63,-30,-22,SHOT,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-30&-22]
1911,42,-57,-28,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-57&-28]
1912,57,33,-8,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[33&-8]
1913,57,-32,-3,MISS,D,2021,L,Mark Giordano,SLAP,AWAY,SEA,[-32&-3]
1914,45,-64,-37,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-64&-37]
1915,35,85,35,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[85&35]
1916,54,48,35,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[48&35]
1917,43,-59,30,SHOT,D,2021,L,Mark Giordano,WRIST,AWAY,SEA,[-59&30]
1918,48,-59,37,SHOT,C,2021,R,Mason Appleton,WRIST,AWAY,SEA,[-59&37]
1919,13,-76,0,MISS,C,2021,R,Mason Appleton,TIP,AWAY,SEA,[-76&0]
1920,48,-61,39,SHOT,C,2021,R,Mason Appleton,WRIST,AWAY,SEA,[-61&39]
1921,13,76,-3,SHOT,C,2021,R,Mason Appleton,DEFL,AWAY,SEA,[76&-3]
1922,14,75,2,SHOT,C,2021,R,Mason Appleton,SLAP,AWAY,SEA,[75&2]
1923,52.34500931,-51,36,SHOT,C,2021,R,Mason Appleton,WRIST,AWAY,SEA,[-51&36]
1924,19,-83,-18,SHOT,C,2021,R,Mason Appleton,BACK,HOME,SEA,[-83&-18]
1925,58,-38,27,SHOT,C,2021,R,Mason Appleton,SLAP,HOME,SEA,[-38&27]
1926,37,-53,9,SHOT,C,2021,R,Mason Appleton,WRIST,HOME,SEA,[-53&9]
